time_stamp,2.5_um_count,10.0_um_count,pm2.5_atm,pm10.0_atm
2025-01-07T00:00:00-08:00,4.906000000000001,0.567,12.161000000000001,13.761
2025-01-07T00:10:00-08:00,5.103,0.42600000000000005,11.884,13.293
2025-01-07T00:20:00-08:00,6.043,0.8700000000000001,12.432,14.403
2025-01-07T00:30:00-08:00,6.234999999999999,0.514,13.55,15.29
2025-01-07T00:40:00-08:00,6.143,0.548,15.303,16.634
2025-01-07T00:50:00-08:00,6.875,0.491,15.420000000000002,17.295
2025-01-07T01:00:00-08:00,6.095000000000001,0.5489999999999999,14.71,16.371
2025-01-07T01:10:00-08:00,6.489,0.608,14.052,15.649
2025-01-07T01:20:00-08:00,6.248,0.496,13.493,15.084
2025-01-07T01:30:00-08:00,5.697,0.42899999999999994,13.283999999999999,14.519
2025-01-07T01:40:00-08:00,5.698,0.596,11.553,13.402999999999999
2025-01-07T01:50:00-08:00,4.914,0.388,11.713000000000001,13.17
2025-01-07T02:00:00-08:00,5.422000000000001,0.521,10.826,12.415
2025-01-07T02:10:00-08:00,5.224,0.37,10.443,11.86
2025-01-07T02:20:00-08:00,3.947,0.349,9.259,10.286999999999999
2025-01-07T02:30:00-08:00,4.699,0.33399999999999996,8.84,9.907
2025-01-07T02:40:00-08:00,3.378,0.261,8.008000000000001,8.975
2025-01-07T02:50:00-08:00,3.1180000000000003,0.194,8.019,8.855
2025-01-07T03:00:00-08:00,4.152,0.396,8.526,9.575
2025-01-07T03:10:00-08:00,4.91,0.9550000000000001,8.26,9.705
2025-01-07T08:00:00-08:00,0.362,0,0,0.066
2025-01-07T08:10:00-08:00,0.521,0,0.022,0.089
2025-01-07T08:20:00-08:00,0.669,0.077,0.052000000000000005,0.127
2025-01-07T08:30:00-08:00,0.607,0.05,0.021,0.108
2025-01-07T08:40:00-08:00,0.579,0.017,0.048,0.163
2025-01-07T08:50:00-08:00,0.29100000000000004,0.024,0.052,0.111
2025-01-07T09:00:00-08:00,0.6459999999999999,0.137,0.037,0.232
2025-01-07T09:10:00-08:00,0.492,0.069,0.018,0.08099999999999999
2025-01-07T09:20:00-08:00,0.6539999999999999,0.1,0.114,0.243
2025-01-07T09:30:00-08:00,1.3010000000000002,0.11299999999999999,0.165,0.445
2025-01-07T09:40:00-08:00,0.905,0.181,0.07400000000000001,0.283
2025-01-07T09:50:00-08:00,0.531,0.051,0,0.16799999999999998
2025-01-07T10:00:00-08:00,0.749,0.154,0.087,0.218
2025-01-07T10:10:00-08:00,0.5389999999999999,0.073,0.069,0.199
2025-01-07T10:20:00-08:00,0.362,0,0.109,0.125
2025-01-07T10:30:00-08:00,0.45799999999999996,0.12,0,0.159
2025-01-07T10:40:00-08:00,0.16799999999999998,0.05,0.005,0.06
2025-01-07T10:50:00-08:00,0.265,0.041,0.046,0.087
2025-01-07T11:00:00-08:00,0.373,0.061,0,0.056
2025-01-07T11:10:00-08:00,0.479,0,0.009,0.118
2025-01-07T11:20:00-08:00,0.242,0.025,0.012,0.10200000000000001
2025-01-07T11:30:00-08:00,0.53,0.08399999999999999,0.025,0.091
2025-01-07T11:40:00-08:00,0.5780000000000001,0,0.035,0.044
2025-01-07T11:50:00-08:00,0.485,0.09,0.024,0.10400000000000001
2025-01-07T12:00:00-08:00,0.40900000000000003,0,0,0.06
2025-01-07T12:10:00-08:00,0.239,0.046,0,0.049
2025-01-07T12:20:00-08:00,0.36250000000000004,0,0.005,0.05
2025-01-07T12:30:00-08:00,0.127,0.044,0,0.016
2025-01-07T12:40:00-08:00,0.254,0.075,0,0.06
2025-01-07T12:50:00-08:00,0.096,0.041,0,0.019
2025-01-07T13:00:00-08:00,0.362,0.052,0,0.11399999999999999
2025-01-07T13:10:00-08:00,0.272,0,0.029,0.083
2025-01-07T13:20:00-08:00,0.2665,0,0.046,0.064
2025-01-07T13:30:00-08:00,0.435,0.067,0.047,0.163
2025-01-07T13:40:00-08:00,0.45599999999999996,0.024,0.04,0.14200000000000002
2025-01-07T13:50:00-08:00,0.439,0,0.013,0.038
2025-01-07T14:00:00-08:00,0.48,0.056,0.041999999999999996,0.135
2025-01-07T14:10:00-08:00,0.645,0.119,0.08499999999999999,0.207
2025-01-07T14:20:00-08:00,1.047,0.08,0.123,0.313
2025-01-07T14:30:00-08:00,1.388,0.128,0.229,0.516
2025-01-07T14:40:00-08:00,2.44,0.511,0.809,1.697
2025-01-07T14:50:00-08:00,3.423,0.279,1.305,2.117
2025-01-07T15:00:00-08:00,3.492,0.358,1.556,2.333
2025-01-07T15:10:00-08:00,3.41,0.684,1.189,2.425
2025-01-07T15:20:00-08:00,2.052,0.173,0.626,1.248
2025-01-07T15:30:00-08:00,2.689,0.426,0.863,1.802
2025-01-07T15:40:00-08:00,2.983,0.639,0.985,1.963
2025-01-07T15:50:00-08:00,2.4210000000000003,0.404,0.938,1.717
2025-01-07T16:00:00-08:00,3.3810000000000002,0.309,0.933,1.944
2025-01-07T16:10:00-08:00,3.033,0.275,1.09,1.87
2025-01-07T16:20:00-08:00,2.7359999999999998,0.389,0.892,1.603
2025-01-07T16:30:00-08:00,2.013,0.254,0.7230000000000001,1.179
2025-01-07T16:40:00-08:00,1.8359999999999999,0.185,0.643,1.119
2025-01-07T16:50:00-08:00,1.689,0.30200000000000005,0.651,1.202
2025-01-07T17:00:00-08:00,1.83,0.371,0.49,1.109
2025-01-07T17:10:00-08:00,2.138,0.246,0.6379999999999999,1.188
2025-01-07T17:20:00-08:00,2.01,0.276,0.774,1.392
2025-01-07T17:30:00-08:00,1.815,0.172,0.914,1.431
2025-01-07T17:40:00-08:00,2.8890000000000002,0.135,1.175,1.8439999999999999
2025-01-07T17:50:00-08:00,4.075,0.445,1.764,2.645
2025-01-07T18:00:00-08:00,3.127,0.629,1.354,2.364
2025-01-07T18:10:00-08:00,3.204,0.613,1.394,2.346
2025-01-07T18:20:00-08:00,4.596,0.677,2.2,3.525
2025-01-07T18:30:00-08:00,5.982,1.044,2.9779999999999998,4.856
2025-01-07T18:40:00-08:00,8.594999999999999,1.189,4.17,6.745
2025-01-07T18:50:00-08:00,8.159,1.059,4.066,6.483
2025-01-07T19:00:00-08:00,7.475,0.853,4.023,6.272
2025-01-07T19:10:00-08:00,7.301,0.885,3.6189999999999998,5.75
2025-01-07T19:20:00-08:00,7.540000000000001,1.296,3.554,5.828
2025-01-07T19:30:00-08:00,4.714,0.774,1.9649999999999999,3.532
2025-01-07T19:40:00-08:00,3.3280000000000003,0.456,1.356,2.233
2025-01-07T19:50:00-08:00,2.318,0.493,0.913,1.595
2025-01-07T20:00:00-08:00,2.436,0.505,0.8360000000000001,1.6549999999999998
2025-01-07T20:10:00-08:00,1.7149999999999999,0.23199999999999998,0.5740000000000001,1.169
2025-01-07T20:20:00-08:00,1.71,0.259,0.615,1.024
2025-01-07T20:30:00-08:00,1.661,0.29200000000000004,0.708,1.23
2025-01-07T20:40:00-08:00,2.268,0.272,0.953,1.616
2025-01-07T20:50:00-08:00,1.935,0.311,1.036,1.524
2025-01-07T21:00:00-08:00,1.861,0.273,1.744,2.286
2025-01-07T21:10:00-08:00,2.9560000000000004,0.309,4.9879999999999995,5.786
2025-01-07T21:20:00-08:00,4.154,0.499,6.822,7.867
2025-01-07T21:30:00-08:00,2.561,0.38,2.617,3.1799999999999997
2025-01-07T21:40:00-08:00,1.685,0.192,2.763,3.1769999999999996
2025-01-07T21:50:00-08:00,1.8860000000000001,0.14700000000000002,2.935,3.35
2025-01-07T22:00:00-08:00,5.247,0.482,10.021,11.213999999999999
2025-01-07T22:10:00-08:00,7.7669999999999995,0.5900000000000001,17.1865,18.6665
2025-01-07T22:20:00-08:00,8.863,0.646,14.636,16.693
2025-01-07T22:30:00-08:00,18.819,1.7610000000000001,33.385999999999996,39.947
2025-01-07T22:40:00-08:00,15.647,1.057,22.436,26.364
2025-01-07T22:50:00-08:00,12.501999999999999,1.5150000000000001,11.618,15.307
2025-01-07T23:00:00-08:00,13.661999999999999,1.3780000000000001,12.051,16.168
2025-01-07T23:10:00-08:00,14.784,1.959,12.693,17.575000000000003
2025-01-07T23:20:00-08:00,12.684999999999999,1.534,9.614,13.741
2025-01-07T23:30:00-08:00,9.254,0.996,8.353,10.783999999999999
2025-01-07T23:40:00-08:00,7.766,0.9890000000000001,7.333,9.595
2025-01-07T23:50:00-08:00,10.644,0.901,9.856,12.817
2025-01-08T00:00:00-08:00,11.399000000000001,1.259,8.135,11.452
2025-01-08T00:10:00-08:00,11.166,1.237,7.587,10.669
2025-01-08T00:20:00-08:00,9.693,1.291,6.359999999999999,9.304
2025-01-08T00:30:00-08:00,7.995000000000001,1.0270000000000001,4.6899999999999995,7.2620000000000005
2025-01-08T00:40:00-08:00,6.167,0.718,3.104,5.01
2025-01-08T00:50:00-08:00,4.3469999999999995,0.607,2.033,3.392
2025-01-08T01:00:00-08:00,4.048,0.561,1.625,2.801
2025-01-08T01:10:00-08:00,3.3280000000000003,0.492,1.238,2.116
2025-01-08T01:20:00-08:00,3.62,0.584,1.716,2.774
2025-01-08T01:30:00-08:00,3.5549999999999997,0.283,1.8780000000000001,2.683
2025-01-08T01:40:00-08:00,4.555,0.505,2.5439999999999996,3.839
2025-01-08T01:50:00-08:00,4.647,0.629,2.386,3.7880000000000003
2025-01-08T02:00:00-08:00,4.856999999999999,0.554,2.5140000000000002,3.7830000000000004
2025-01-08T02:10:00-08:00,5.4190000000000005,0.7969999999999999,2.452,3.925
2025-01-08T02:20:00-08:00,4.301,0.262,2.005,3.051
2025-01-08T02:30:00-08:00,3.4240000000000004,0.41900000000000004,1.923,2.71
2025-01-08T02:40:00-08:00,3.333,0.5880000000000001,1.5350000000000001,2.642
2025-01-08T02:50:00-08:00,2.761,0.306,1.6800000000000002,2.432
2025-01-08T03:00:00-08:00,2.364,0.169,1.19,1.825
2025-01-08T03:10:00-08:00,2.259,0.31,0.752,1.544
2025-01-08T03:20:00-08:00,1.4409999999999998,0.217,0.743,1.083
2025-01-08T03:30:00-08:00,1.9660000000000002,0.181,0.736,1.17
2025-01-08T03:40:00-08:00,1.381,0.081,0.392,0.706
2025-01-08T03:50:00-08:00,0.8140000000000001,0.099,0.19699999999999998,0.356
2025-01-08T04:00:00-08:00,0.973,0.175,0.124,0.443
2025-01-08T04:10:00-08:00,1.747,0.46900000000000003,0.539,1.167
2025-01-08T04:20:00-08:00,2.601,0.36,0.9620000000000001,1.626
2025-01-08T04:30:00-08:00,4.899,0.632,2.3339999999999996,3.722
2025-01-08T04:40:00-08:00,5.589,0.7030000000000001,2.7039999999999997,4.339
2025-01-08T04:50:00-08:00,4.766,0.685,1.753,3.0309999999999997
2025-01-08T05:00:00-08:00,2.899,0.293,0.994,1.795
2025-01-08T05:10:00-08:00,2.137,0.256,0.575,1.195
2025-01-08T05:20:00-08:00,1.27,0.167,0.224,0.625
2025-01-08T05:30:00-08:00,0.9380000000000001,0.156,0.156,0.489
2025-01-08T05:40:00-08:00,0.863,0.082,0.139,0.386
2025-01-08T05:50:00-08:00,0.293,0,0.114,0.181
2025-01-08T06:00:00-08:00,0.319,0,0.026,0.088
2025-01-08T06:10:00-08:00,0.6559999999999999,0.048,0.051,0.148
2025-01-08T06:20:00-08:00,0.621,0.068,0.034,0.212
2025-01-08T06:30:00-08:00,0.436,0.088,0.02,0.108
2025-01-08T06:40:00-08:00,0.8180000000000001,0.098,0.587,0.707
2025-01-08T06:50:00-08:00,0.792,0.13,0.115,0.367
2025-01-08T07:00:00-08:00,0.471,0.023,0.012,0.093
2025-01-08T07:10:00-08:00,0.442,0,0.051,0.091
2025-01-08T07:20:00-08:00,0.626,0.124,0.011,0.125
2025-01-08T07:30:00-08:00,0.757,0.17800000000000002,0.08,0.273
2025-01-08T07:40:00-08:00,0.897,0.128,0.098,0.333
2025-01-08T07:50:00-08:00,0.771,0.057999999999999996,0.08499999999999999,0.32599999999999996
2025-01-08T08:00:00-08:00,0.903,0.182,0.07100000000000001,0.302
2025-01-08T08:10:00-08:00,0.468,0.021,0.068,0.119
2025-01-08T08:20:00-08:00,0.7010000000000001,0.14700000000000002,0.041,0.263
2025-01-08T08:30:00-08:00,0.696,0.032,0.073,0.185
2025-01-08T08:40:00-08:00,0.545,0.086,0.125,0.236
2025-01-08T08:50:00-08:00,0.6679999999999999,0.06,0.057,0.179
2025-01-08T09:00:00-08:00,0.509,0.06,0.038,0.10400000000000001
2025-01-08T09:10:00-08:00,0.258,0.025,0.066,0.10500000000000001
2025-01-08T09:20:00-08:00,0.661,0.10600000000000001,0.086,0.173
2025-01-08T09:30:00-08:00,0.7310000000000001,0.093,0.057,0.22399999999999998
2025-01-08T09:40:00-08:00,0.292,0.07,0.022,0.08
2025-01-08T09:50:00-08:00,0.476,0.025,0.051,0.123
2025-01-08T10:00:00-08:00,0.614,0.079,0.043,0.20500000000000002
2025-01-08T10:10:00-08:00,0.5920000000000001,0.031,0.038,0.08700000000000001
2025-01-08T10:20:00-08:00,0.593,0.04,0.049,0.16
2025-01-08T10:30:00-08:00,0.402,0,0.066,0.183
2025-01-08T10:40:00-08:00,0.518,0.06,0.082,0.16499999999999998
2025-01-08T10:50:00-08:00,0.33799999999999997,0,0.053,0.089
2025-01-08T11:00:00-08:00,0.495,0,0.021,0.057
2025-01-08T11:10:00-08:00,0.179,0.065,0.008,0.064
2025-01-08T11:20:00-08:00,0.599,0,0.056,0.129
2025-01-08T11:30:00-08:00,0.475,0.046,0.085,0.20400000000000001
2025-01-08T11:40:00-08:00,0.734,0.047,0.058,0.156
2025-01-08T11:50:00-08:00,0.725,0.258,0.05399999999999999,0.32
2025-01-08T12:00:00-08:00,0.293,0.025,0.065,0.149
2025-01-08T12:10:00-08:00,0.638,0.047,0.10800000000000001,0.263
2025-01-08T12:20:00-08:00,0.788,0.186,0.10500000000000001,0.31
2025-01-08T12:30:00-08:00,0.8340000000000001,0.044,0.073,0.28099999999999997
2025-01-08T12:40:00-08:00,0.627,0.127,0.094,0.217
2025-01-08T12:50:00-08:00,0.613,0.049,0.078,0.159
2025-01-08T13:00:00-08:00,0.28500000000000003,0,0.08199999999999999,0.08199999999999999
2025-01-08T13:10:00-08:00,0.55,0.024,0.043,0.101
2025-01-08T13:20:00-08:00,0.4965,0.125,0.045,0.1665
2025-01-08T13:30:00-08:00,0.267,0.043,0.007,0.078
2025-01-08T13:40:00-08:00,0.515,0,0.019,0.076
2025-01-08T13:50:00-08:00,0.314,0.10400000000000001,0.038,0.146
2025-01-08T14:00:00-08:00,0.318,0.06999999999999999,0,0.063
2025-01-08T14:10:00-08:00,0.134,0,0.018,0.024999999999999998
2025-01-08T14:20:00-08:00,0.21200000000000002,0.018,0.022,0.076
2025-01-08T14:30:00-08:00,0.418,0.053,0,0.066
2025-01-08T14:40:00-08:00,0.243,0,0,0.02
2025-01-08T14:50:00-08:00,0.504,0.055,0.043,0.14400000000000002
2025-01-08T15:00:00-08:00,0.487,0.016,0.025,0.091
2025-01-08T15:10:00-08:00,0.258,0.017,0.003,0.003
2025-01-08T15:20:00-08:00,0.181,0,0,0.008
2025-01-08T15:30:00-08:00,0.306,0.022,0.005,0.036
2025-01-08T15:40:00-08:00,0.28200000000000003,0.051,0,0.055
2025-01-08T15:50:00-08:00,0.392,0.11000000000000001,0.022,0.115
2025-01-08T16:00:00-08:00,0.163,0.022,0.022,0.039
2025-01-08T16:10:00-08:00,0.558,0.064,0.062,0.131
2025-01-08T16:20:00-08:00,0.509,0,2.193,2.261
2025-01-08T16:30:00-08:00,3.583,0.022,13.584,14.364
2025-01-08T16:40:00-08:00,2.2439999999999998,0.13999999999999999,8.815,9.283000000000001
2025-01-08T16:50:00-08:00,1.959,0.17099999999999999,5.0649999999999995,5.496
2025-01-08T17:00:00-08:00,1.9240000000000002,0.094,5.621,5.982
2025-01-08T17:10:00-08:00,2.085,0.054,4.859,5.295
2025-01-08T17:20:00-08:00,1.061,0.051000000000000004,2.387,2.597
2025-01-08T17:30:00-08:00,0.626,0.16,1.4300000000000002,1.612
2025-01-08T17:40:00-08:00,0.964,0.128,1.412,1.6400000000000001
2025-01-08T17:50:00-08:00,0.6859999999999999,0.063,1.3479999999999999,1.4969999999999999
2025-01-08T18:00:00-08:00,1.155,0.09,1.3650000000000002,1.674
2025-01-08T18:10:00-08:00,0.611,0.07999999999999999,0.8300000000000001,0.958
2025-01-08T18:20:00-08:00,0.585,0.135,0.534,0.6910000000000001
2025-01-08T18:30:00-08:00,0.5609999999999999,0.083,0.293,0.45499999999999996
2025-01-08T18:40:00-08:00,0.774,0.097,0.269,0.552
2025-01-08T18:50:00-08:00,0.414,0.046,0.108,0.161
2025-01-08T19:00:00-08:00,0.51,0.041,0.037,0.21200000000000002
2025-01-08T19:10:00-08:00,0.361,0.07,0.025,0.095
2025-01-08T19:20:00-08:00,0.329,0,0.097,0.158
2025-01-08T19:30:00-08:00,0.353,0.053,0.119,0.183
2025-01-08T19:40:00-08:00,0.169,0.046,0.043000000000000003,0.07100000000000001
2025-01-08T19:50:00-08:00,0.45099999999999996,0.025,0.077,0.156
2025-01-08T20:00:00-08:00,0.43000000000000005,0.043,0.097,0.189
2025-01-08T20:10:00-08:00,0.577,0.039,0.088,0.165
2025-01-08T20:20:00-08:00,0.637,0.017,0.069,0.175
2025-01-08T20:30:00-08:00,0.437,0,0.10400000000000001,0.191
2025-01-08T20:40:00-08:00,0.33399999999999996,0.021,0.074,0.1
2025-01-08T20:50:00-08:00,0.671,0.132,0.053,0.202
2025-01-08T21:00:00-08:00,0.483,0.129,0.036,0.213
2025-01-08T21:10:00-08:00,0.379,0,0.082,0.138
2025-01-08T21:20:00-08:00,0.254,0.051,0.046,0.11599999999999999
2025-01-08T21:30:00-08:00,0.406,0.05,0.02,0.092
2025-01-08T21:40:00-08:00,0.294,0,0.043,0.062
2025-01-08T21:50:00-08:00,0.269,0.034,0,0.026
2025-01-08T22:00:00-08:00,0.26,0.076,0.019,0.111
2025-01-08T22:10:00-08:00,0.604,0.039,0.102,0.269
2025-01-08T22:20:00-08:00,0.594,0.036,0.057999999999999996,0.198
2025-01-08T22:30:00-08:00,0.6910000000000001,0.074,1.242,1.327
2025-01-08T22:40:00-08:00,1.116,0.145,2.058,2.306
2025-01-08T22:50:00-08:00,1.117,0.068,1.557,1.706
2025-01-08T23:00:00-08:00,0.6910000000000001,0.019,1.1760000000000002,1.291
2025-01-08T23:10:00-08:00,0.636,0.034,0.8420000000000001,0.944
2025-01-08T23:20:00-08:00,0.514,0.056999999999999995,0.746,0.841
2025-01-08T23:30:00-08:00,0.501,0.039,0.21799999999999997,0.359
2025-01-08T23:40:00-08:00,0.44399999999999995,0.126,0.182,0.344
2025-01-08T23:50:00-08:00,0.568,0.10800000000000001,0.209,0.381
2025-01-09T00:00:00-08:00,0.642,0.044,0.40800000000000003,0.583
2025-01-09T00:10:00-08:00,0.599,0.02,0.498,0.5980000000000001
2025-01-09T00:20:00-08:00,0.9019999999999999,0.093,0.751,0.9279999999999999
2025-01-09T00:30:00-08:00,0.552,0.157,0.829,0.98
2025-01-09T00:40:00-08:00,0.69,0.022,0.773,0.869
2025-01-09T00:50:00-08:00,0.6719999999999999,0,0.579,0.708
2025-01-09T01:00:00-08:00,0.551,0.044,0.462,0.573
2025-01-09T01:10:00-08:00,0.504,0.189,0.569,0.755
2025-01-09T01:20:00-08:00,0.45,0.063,0.6799999999999999,0.795
2025-01-09T01:30:00-08:00,0.35200000000000004,0,0.877,0.9219999999999999
2025-01-09T01:40:00-08:00,0.472,0.018,0.699,0.78
2025-01-09T01:50:00-08:00,0.627,0.138,0.8340000000000001,1
2025-01-09T02:00:00-08:00,0.403,0.085,0.40700000000000003,0.504
2025-01-09T02:10:00-08:00,0.27,0,0.11,0.181
2025-01-09T02:20:00-08:00,0.22499999999999998,0,0.142,0.166
2025-01-09T02:30:00-08:00,0.452,0.079,0.10600000000000001,0.228
2025-01-09T02:40:00-08:00,0.36,0.07500000000000001,0.246,0.34199999999999997
2025-01-09T02:50:00-08:00,0.525,0,0.28,0.44399999999999995
2025-01-09T03:00:00-08:00,0.6719999999999999,0.097,0.758,0.895
2025-01-09T03:10:00-08:00,0.887,0.042,0.618,0.85
2025-01-09T03:20:00-08:00,0.698,0,0.296,0.42700000000000005
2025-01-09T03:30:00-08:00,0.313,0,0.168,0.202
2025-01-09T03:40:00-08:00,0.384,0.07,0.157,0.23399999999999999
2025-01-09T03:50:00-08:00,0.499,0.147,0.086,0.323
2025-01-09T04:00:00-08:00,0.247,0,0.105,0.133
2025-01-09T04:10:00-08:00,0.605,0.054000000000000006,0.248,0.379
2025-01-09T04:20:00-08:00,0.433,0.044,0.217,0.311
2025-01-09T04:30:00-08:00,0.449,0.119,0.234,0.407
2025-01-09T04:40:00-08:00,0.32699999999999996,0.048,0.309,0.37
2025-01-09T04:50:00-08:00,0.7889999999999999,0.127,1.641,1.976
2025-01-09T05:00:00-08:00,1.624,0.133,3.697,4.114
2025-01-09T05:10:00-08:00,2.697,0.544,4.617,5.682
2025-01-09T05:20:00-08:00,4.189,0.369,5.066,6.276
2025-01-09T05:30:00-08:00,2.379,0.098,2.598,3.1710000000000003
2025-01-09T05:40:00-08:00,0.904,0.018,1.294,1.488
2025-01-09T05:50:00-08:00,1.596,0.034,1.719,2.1
2025-01-09T06:00:00-08:00,0.602,0.086,2.8200000000000003,3.0060000000000002
2025-01-09T06:10:00-08:00,1.867,0.185,5.037,5.521
2025-01-09T06:20:00-08:00,2.482,0.22299999999999998,6.679,7.431
2025-01-09T06:30:00-08:00,4.302,0.43800000000000006,14.212,15.466999999999999
2025-01-09T06:40:00-08:00,5.005,0.35500000000000004,17.764000000000003,19.157
2025-01-09T06:50:00-08:00,5.005,0.633,17.243000000000002,18.669
2025-01-09T07:00:00-08:00,4.79,0.444,14.1,15.344999999999999
2025-01-09T07:10:00-08:00,4.525,0.339,12.634,13.7
2025-01-09T07:20:00-08:00,4.377,0.191,11.207,12.183
2025-01-09T07:30:00-08:00,3.37,0.12,10.074,10.896999999999998
2025-01-09T07:40:00-08:00,4.747,0.21300000000000002,12.942,14.239
2025-01-09T07:50:00-08:00,8.715,0.679,24.692,26.872
2025-01-09T08:00:00-08:00,9.193999999999999,0.765,30.153,32.343
2025-01-09T08:10:00-08:00,6.774,0.6890000000000001,21.11,23.104
2025-01-09T08:20:00-08:00,5.9115,0.3285,21.576,23.096
2025-01-09T08:30:00-08:00,3.8149999999999995,0.4425,11.902999999999999,12.83
2025-01-09T08:40:00-08:00,3.169,0.26,7.852,8.555
2025-01-09T08:50:00-08:00,4.6850000000000005,0.263,12.303,13.369
2025-01-09T09:00:00-08:00,8.335,0.866,24.032,26.311
2025-01-09T09:10:00-08:00,15.616,1.334,42.8,50.95
2025-01-09T09:20:00-08:00,31.771,2.318,65.356,78.357
2025-01-09T09:30:00-08:00,44.598,2.888,88.922,95.733
2025-01-09T09:40:00-08:00,47.025999999999996,3.4619999999999997,95.62100000000001,102.277
2025-01-09T09:50:00-08:00,47.224000000000004,2.6390000000000002,93.08,99.399
2025-01-09T10:00:00-08:00,46.2325,3.6325,92.18350000000001,98.51650000000001
2025-01-09T10:10:00-08:00,44.8875,3.025,89.8175,95.945
2025-01-09T10:20:00-08:00,39.77,3.1575,86.594,92.0515
2025-01-09T10:30:00-08:00,43.760000000000005,3.223,89.39500000000001,95.379
2025-01-09T10:40:00-08:00,44.452,3.025,91.213,96.947
2025-01-09T10:50:00-08:00,45.352000000000004,3.0919999999999996,90.466,96.44200000000001
2025-01-09T11:00:00-08:00,38,2.5060000000000002,83.557,88.528
2025-01-09T11:10:00-08:00,37.596000000000004,2.476,80.09700000000001,85.082
2025-01-09T11:20:00-08:00,30.576999999999998,2.159,69.013,77.074
2025-01-09T11:30:00-08:00,28.033,1.832,61.635,72.18199999999999
2025-01-09T11:40:00-08:00,22.704,1.533,53.507999999999996,66.149
2025-01-09T11:50:00-08:00,22.348,1.509,53.469,66.126
2025-01-09T12:00:00-08:00,19.114,1.537,51.564,64.122
2025-01-09T12:10:00-08:00,18.415,1.315,51.966,64.312
2025-01-09T12:20:00-08:00,19.709,1.3330000000000002,50.971000000000004,63.323
2025-01-09T12:30:00-08:00,19.517,1.293,50.363,62.459
2025-01-09T12:40:00-08:00,21.357999999999997,1.652,53.248999999999995,65.48
2025-01-09T12:50:00-08:00,31.244999999999997,2.19,64.092,73.67099999999999
2025-01-09T13:00:00-08:00,34.947,2.519,68.93299999999999,76.72
2025-01-09T13:10:00-08:00,35.833,2.347,68.539,76.34100000000001
2025-01-09T13:20:00-08:00,36.503,2.002,70.226,77.223
2025-01-09T13:30:00-08:00,38.534,2.529,73.215,79.27
2025-01-09T13:40:00-08:00,40.138,2.782,74.7,80.662
2025-01-09T13:50:00-08:00,38.064,2.509,74.44800000000001,80.246
2025-01-09T14:00:00-08:00,36.116,2.252,71.953,78.377
2025-01-09T14:10:00-08:00,34.369,2.6630000000000003,66.756,75.55699999999999
2025-01-09T14:20:00-08:00,32.066,2.448,65.526,74.762
2025-01-09T14:30:00-08:00,31.389000000000003,1.829,65.125,74.407
2025-01-09T14:40:00-08:00,31.766,2.153,65.618,75.005
2025-01-09T14:50:00-08:00,37.238,2.808,74.831,82.247
2025-01-09T15:00:00-08:00,60.438,3.87,122.815,130.165
2025-01-09T15:10:00-08:00,76.89500000000001,5.5280000000000005,147.848,158.163
2025-01-09T15:20:00-08:00,72.589,4.412,144.50400000000002,153.195
2025-01-09T15:30:00-08:00,60.53,3.957,126.46700000000001,133.951
2025-01-09T15:40:00-08:00,47.71,3.401,100.469,106.519
2025-01-09T15:50:00-08:00,51.633,3.019,111.65100000000001,118.088
2025-01-09T16:00:00-08:00,48.804,3.3819999999999997,97.779,104.162
2025-01-09T16:10:00-08:00,58.604,3.793,110.888,118.709
2025-01-09T16:20:00-08:00,43.858000000000004,3.1050000000000004,85.67,91.554
2025-01-09T16:30:00-08:00,40.206,2.7190000000000003,78.33,84.881
2025-01-09T16:40:00-08:00,36.842999999999996,2.535,73.795,82.45599999999999
2025-01-09T16:50:00-08:00,47.385999999999996,2.956,89.836,98.961
2025-01-09T17:00:00-08:00,108.601,7.156000000000001,180.738,195.224
2025-01-09T17:10:00-08:00,108.304,7.305,187.606,202.447
2025-01-09T17:20:00-08:00,113.586,8.953,186.543,203.16000000000003
2025-01-09T17:30:00-08:00,116.756,7.873,189.704,206.329
2025-01-09T17:40:00-08:00,113.02000000000001,7.9030000000000005,193.041,209.436
2025-01-09T17:50:00-08:00,113.158,8.509,190.861,208.15699999999998
2025-01-09T18:00:00-08:00,111.485,7.321,190.655,207.175
2025-01-09T18:10:00-08:00,110.52600000000001,8.452,190.233,206.877
2025-01-09T18:20:00-08:00,110.11500000000001,8.047,187.494,203.937
2025-01-09T18:30:00-08:00,108.87299999999999,7.504,183.16,199.673
2025-01-09T18:40:00-08:00,103.16300000000001,7.433,176.751,192.02800000000002
2025-01-09T18:50:00-08:00,96.563,6.699,171.018,185.731
2025-01-09T19:00:00-08:00,94.279,6.7940000000000005,163.348,177.873
2025-01-09T19:10:00-08:00,91.41300000000001,5.902,158.016,171.97500000000002
2025-01-09T19:20:00-08:00,72.87,5.461,137.534,149.044
2025-01-09T19:30:00-08:00,64.312,4.359,121.99100000000001,131.53300000000002
2025-01-09T19:40:00-08:00,54.43,4.0120000000000005,105.826,114.076
2025-01-09T19:50:00-08:00,48.878,3.1879999999999997,93.11,100.497
2025-01-09T20:00:00-08:00,47.031000000000006,3.719,90.57,98.06
2025-01-09T20:10:00-08:00,44.982,2.7720000000000002,88.167,95.82300000000001
2025-01-09T20:20:00-08:00,43.961,3.082,86.93100000000001,94.68100000000001
2025-01-09T20:30:00-08:00,43.882999999999996,3.168,85.13,93.81800000000001
